	DLBCL.1	DLBCL.2	DLBCL.3	DLBCL.4	DLBCL.5	DLBCL.6	DLBCL.7	DLBCL.8	DLBCL.9	DLBCL.10	DLBCL.11	DLBCL.12	DLBCL.13	DLBCL.14	DLBCL.15	DLBCL.16	DLBCL.17	DLBCL.18	DLBCL.19	DLBCL.20	DLBCL.21	DLBCL.22	DLBCL.23	DLBCL.24	DLBCL.25	DLBCL.26	DLBCL.27	DLBCL.28	DLBCL.29	DLBCL.30	DLBCL.31	DLBCL.32	DLBCL.33	DLBCL.34	DLBCL.35	DLBCL.36	DLBCL.37	DLBCL.38	DLBCL.39	DLBCL.40	DLBCL.41	DLBCL.42	DLBCL.43	DLBCL.44	DLBCL.45	DLBCL.46	DLBCL.47	DLBCL.48	DLBCL.49	DLBCL.50	DLBCL.51	DLBCL.52	DLBCL.53	DLBCL.54	DLBCL.55	DLBCL.56	DLBCL.57	DLBCL.58	DLBCL.59	DLBCL.60	DLBCL.61	DLBCL.62	DLBCL.63	DLBCL.64	DLBCL.65	DLBCL.66	DLBCL.67	DLBCL.68	DLBCL.69	DLBCL.70	DLBCL.71	DLBCL.72	DLBCL.73	DLBCL.74	DLBCL.75	DLBCL.76	DLBCL.77	DLBCL.78	DLBCL.79	DLBCL.80	DLBCL.81	DLBCL.82	DLBCL.83	DLBCL.84	DLBCL.85	DLBCL.86	DLBCL.87	DLBCL.88	DLBCL.89	DLBCL.90	DLBCL.91	DLBCL.92	DLBCL.93	DLBCL.94	DLBCL.95	DLBCL.96	DLBCL.97	DLBCL.98	DLBCL.99	DLBCL.100
SF1	-0.344219862547908	-0.753704543953264	-0.278661599090836	0.668648542441217	-0.742884656899721	-0.417394128203846	0.870033400912214	-0.299512977817318	-0.422894313397857	-0.641994740444987	3.60720551071504	-1.76092735226983	0.685428529532356	0.648993076981462	-1.41064105384817	1.18872587183507	-0.342814377590939	-0.360924787202228	-1.37413761224196	-2.80561055960344	-0.302094636421199	0.234625781411477	0.25020382386636	-0.237497944166538	-0.64542459444781	0.47979018942993	0.347640583742623	-0.105155463807029	-0.427860807175323	0.681379114960257	0.0718412331782321	1.06632057915426	0.0939495796797052	-0.332533684853592	-1.64484296969432	-2.09397275939305	0.509448614495446	0.288386118709559	-0.980061000329827	0.990121161384608	0.315449725841001	1.25936533253737	1.75795034181696	-0.552621740573996	-1.53221628161657	-1.74434163850691	2.61289016865343	0.007557984412859	0.212080946275722	0.713685305078551	0.359205260236755	0.576414606483296	-0.19735668957323	0.111528440258459	-0.177946612296769	-0.812631244204935	1.35038196263358	-0.777086835460707	-2.42525994413541	0.329329963520542	-0.886851288466335	0.319753128067669	-0.0719954383138297	1.61106647725695	-0.411531126088245	0.997051277285716	-0.890531560361672	0.663336606106738	0.528267816085277	-0.132663634188829	0.0155001800797568	1.10276207704576	0.420590579950591	-0.558367943203322	1.31868818124752	-0.421527780048355	-0.866681913850154	-0.281828816920323	1.85353214437689	0.966144715550918	0.865599026125765	-0.322607547889855	-1.85028138492836	-1.09157541105193	0.52956809760952	0.382013247031981	0.515152162714679	0.35940990716301	0.339632239207887	-0.05285417184897	-0.109976039263295	-0.3134783137969	-0.795056100657725	1.39670327747922	0.356433321075951	-0.678688313247535	0.0760949563364683	-0.0493186329417302	0.500974649169941	-0.675812988309685
SH3BP1	0.168518839288962	0.146682371440101	-0.736388402132709	-1.93040710601039	-0.35951485587092	0.223591414880523	-0.214923064035696	0.076633389699157	-0.839566011310594	0.239993030206698	0.643034644658878	0.601846860758404	-1.01660895901465	1.34346480101386	0.0800976673941448	1.06695314186707	-0.259988097803744	-0.971336781224575	-1.3540229453921	-0.0906730429303472	-0.122169395599249	0.963084460572176	-0.865580077773796	-1.04198834308662	-0.642480239324313	0.366717335318971	0.521571176120468	-1.24036394931738	0.769761144786778	0.820493956718136	0.781369754542346	0.0528190883610531	0.234989593939073	-0.0120696348885524	1.0664077465033	-1.50111118799224	-2.48679255787235	-1.19172504931588	0.366114507474878	0.693845084699078	-0.796194504218909	0.404281074966682	0.490330801763454	0.51112259730946	0.71924297385941	0.685554904831553	-0.975868407126451	0.858773041712582	-0.711878313388131	-1.50030525295895	-1.01300715445782	-2.40208453870954	1.07622996703469	-0.209440539253762	-1.66476873292603	1.19613785132536	-0.399116301702559	0.512900083450026	2.22030861168433	-0.241891216240633	-0.172762517245081	1.13416888179301	-0.785061696970128	0.799384893110667	-0.516708895851037	0.909599631689904	-0.85221355969002	1.40136369858787	-0.0831411974669861	-0.550619342982611	0.379080469263705	0.381202890332795	1.69578352733617	0.815893721339617	0.745282540750152	0.785916327402366	0.845884262540886	0.31861536352515	1.36937077353065	1.65438671241483	-0.714816536550999	-1.27955100050981	0.505717843680642	0.732647717611458	-0.185959839900708	0.322414511807826	-3.03480344096611	0.704175010419008	0.65355272028294	0.448082403628136	0.758437842020565	-1.67408537618499	0.249316765109415	-0.938528969281857	-1.76130444169337	1.72943341594781	-0.717978477599083	1.21097407502889	-0.015626406198252	-0.378131556366122
SMG5	-0.91380117740695	1.23174140072362	0.222843422853004	-0.551069896191695	1.19446644341349	0.172865830230189	0.693666212816262	-0.155223583585757	-0.568016703743593	-0.294626352112108	1.1793111567923	0.167507314343196	0.0706127248311006	1.37721974022568	-0.475552511921752	0.00201885143153304	-0.566558276791052	2.1363109439659	-1.43549748905188	-0.242297326584749	-0.450769331061902	0.418318356648092	-1.01533205077311	1.52184433214997	-0.183470980404701	-0.579122728495461	0.323559636840417	-0.702604977128474	0.0861263734986464	1.28813882192485	-1.28861152674381	0.450382052039996	1.43161068423889	-0.737540166893218	0.319236546194646	1.13792155655302	0.508145612378172	-0.846580095341591	-1.01544267655725	0.873938292609167	1.5324126703135	0.536996138406043	0.879106876913077	-1.13973114542874	0.0275362510760975	-1.72611787560342	-1.62935806213765	-0.606521572989425	0.143377687118964	-0.0735950893789886	-1.90185510205637	-0.704840219650001	0.631692890967752	0.0169894821499185	-2.71407817170018	0.520349001617855	-1.08142241641999	-1.28855851464624	-1.15205848025835	1.88020773795513	-0.800139436654707	-0.256810167207233	0.710212151578544	-1.93407682982268	0.222475375747169	0.842295268273047	0.902616704901118	-0.367893084997816	0.353302781145069	-0.269029081564756	-0.550084502069989	0.361615741445348	0.0657804079400311	-0.0673884087454209	0.866267084793085	-0.184047625490573	-0.276490148541665	-1.04913666213855	1.66433694225216	0.861041381750012	1.05568667138864	2.06972813097682	0.172132288963088	0.284743090613832	-0.863522347200683	0.792723754707556	0.711980461028345	0.565433267437416	-0.136906773085697	-1.1414320438357	1.34510743098772	-1.10352477687603	0.12350458272398	-2.10735451126696	-0.857875759516831	0.934824980939042	0.938427632823118	-0.259954068059283	1.42713407633718	-1.98190452383978
SNORA21	-1.17812780321532	0.855173406899911	0.161689320076046	-0.00725027683749817	0.924638628945227	-0.798162439909856	-0.501236199025318	-0.757038282084186	-0.740183762325855	-1.20491006806579	0.645553575184442	0.119249607187442	0.36005428170327	-1.12000511600498	0.0786753984906555	0.267077459231435	-1.17287496133639	1.11948952463869	-0.33741266300239	-1.74744367171797	-2.13651157181631	0.65607530034255	0.609619195905577	-0.612644427137021	-0.638677956053535	-0.557399581743854	0.577257141827478	0.199105697233767	0.897541038820907	-0.165512637413913	-0.647092704375314	-0.23597618840727	-0.70292272801901	0.475042331753227	-0.0226941899802825	-0.0709036106987437	1.31902814201375	2.17167357442772	-1.77500560563222	2.32556596549253	-0.95474501574707	1.41874526588553	0.721030005063695	-0.2890382721886	-1.72659977082844	-1.14110865587691	1.31315913062337	-0.996474425827584	0.198509516509674	1.03440625473436	1.64029477203978	1.5878077712528	-2.19894679339406	-0.812371069787778	1.15331912889221	0.357681007706174	-0.598058264793726	-1.06737176741382	0.758837429215301	2.50790307188139	-0.832983514027339	-0.267238182655271	-0.880169556617528	1.36938112516626	0.31859130765777	-0.190528541222098	0.984071211049033	-1.22845372757919	-0.881354108565337	0.219504418894151	-0.350169383937516	-1.27380974166823	0.0303689584268044	0.45649626840519	1.05065986097438	-0.949766741732156	-0.792556947494409	0.554011101233799	1.07482151163609	0.492333851922343	1.90123628673749	0.893010898954623	-0.612958638649138	-1.32941968899201	1.48510752965327	-0.0456384529216942	-0.280053207411067	-1.17121954836698	0.445795441906744	0.543156072446795	-0.125252153612655	0.246340518335471	0.233939709538982	1.41841341634064	-0.926490324103671	-0.106261336212002	-0.430938279334998	-1.1498500223078	0.648664799406949	-0.0802946545936065
SNORA71B	0.82924395911622	-1.01654756885134	1.4359254721997	0.447955769679205	-0.54888305042732	-0.592446299946596	0.979383734175764	-0.397760742773191	-0.834754880420818	0.684946548025091	2.35480248740802	-1.04682260505462	0.384553601244896	-0.553755657335886	0.433792672341218	0.947775523964607	-0.0443041104164508	-1.31327234627582	-0.176926338002189	-0.94840454753158	-1.82423897467902	0.511670649682997	1.02935416905543	1.22743565281386	0.0323211227912254	-0.48412299849958	1.08934480561104	-1.40437582549607	1.54774355999158	0.786738639607478	-0.986575332080678	-0.155044022504946	0.34494075893734	-0.0909500270247853	0.922144116845994	-1.42969825310843	-0.78863513946866	2.50976484969269	-1.02598190076003	1.98650771116497	0.362531196727587	-0.63277097736487	1.3090441734529	-0.203759363844994	-0.602798396528824	-2.31091089329209	0.115380609423897	0.822759489087259	-0.242060357865729	-0.8290884499463	1.22833622392127	2.93764144451937	-0.93072837293018	0.499952671419746	0.789860777807011	0.323022174849639	-0.0953145611173166	0.281727911319142	-0.630930437425061	0.0348778108302418	-0.899780864069375	-1.38911215353575	-0.229162059393928	0.230893454530464	-1.24460780076286	0.571840461875451	-0.365077731188514	0.782016430509485	-0.434806671544034	-0.557114226281305	-1.36387973695079	-0.294311248708067	0.046903932641783	-0.19984008399154	-0.491920078115537	-1.62342745030049	0.123220187308164	-1.02374360516094	1.61363156239035	1.46741281137767	1.3615890519523	0.649646484646033	0.486570449111887	-0.0508262529384444	1.46640033713504	0.23791531599123	0.572839129024826	-0.127392628692152	-0.612007669843094	-0.844159166741826	0.388430748353094	-1.30875745963831	-0.333773381872761	-1.92636379116175	0.106415021787485	-1.27463022986624	-0.729382159108788	-0.275918460680541	0.169395257860524	0.275256417317245
SNORD104	-0.801090510051223	-0.274888410344074	-1.28205631185267	0.241216690255789	-0.554201501897018	-0.229242968629106	0.773708093746968	-0.652537967713665	-0.809541779789535	-0.0437402580648077	1.9375115276165	-0.655813792242574	-2.73067609058738	0.437963451990745	0.130880444092519	0.318812062330081	-0.550080102679771	1.03284243185785	0.234205943466151	-0.778228978671696	-1.0599971376353	0.197225009525205	-0.667433701339151	-0.864441218627683	0.481580209172633	-1.77981474705402	1.76787195135894	-0.889613488720424	-0.375017674070512	-0.3019395731195	-0.732800849198879	-0.296731031043824	1.64075688344619	1.05964539611045	1.48461206378413	-0.694428597136024	-0.450872536226981	3.61728904311551	0.258941784804367	1.92382463002783	-0.508128573274067	0.0866593737640887	-0.709588962019907	-0.75157894477077	-0.366103676822568	0.355308509964975	0.304713139495795	0.630826590884586	-1.03613984812767	-0.490001924460187	2.02588274472715	3.68283942223706	-0.926908187965957	-0.739933759621488	-0.102691698865571	-0.432110709708781	0.0421537892815195	-0.946611974405962	-0.0557844167792164	-0.960364415495514	-0.806167295063558	0.529328130417174	0.600824352834758	0.33829015939675	-0.0251696378815259	0.482845669609523	-0.251446669793498	0.521961712917997	0.125673065829551	0.115280596682316	-0.369736644011555	-0.693996250691801	0.307911759194282	-1.19902828271062	1.54255651839533	1.20118588651522	-0.275891373933947	-1.1153066892223	0.475329316429699	1.68173914575505	1.04469805117667	-0.115950411146001	-0.126302707522237	-0.27373071317296	1.6798371589021	-0.281245003112794	-0.989727845441166	-0.255939522594981	-0.287020679613604	1.1160503306812	-0.220650656269799	-0.44639771550678	-0.617777400867097	0.2397109088501	-0.391492768689648	-0.423902620739291	-1.28621437750389	-0.219576735971653	0.146526926726845	-0.643212556897428
SRSF6	-0.288075074487231	-1.1404345270716	1.17459635232654	0.239128756246578	-1.11588694185118	-0.47765150975133	0.904541926862311	0.80874862464868	-1.35180103974696	1.0371058685628	1.27109439346911	-0.585485928906022	-0.144926371065307	-0.707798216279772	-0.0720124750536371	-0.386871743431534	0.264604617682785	0.634265627724503	-2.02960242442949	-0.649089612462849	0.616805947173499	0.860735449682075	-0.38278406181051	-0.33673898327037	0.0590651087641537	-0.0464206156958986	1.84271442088819	0.0883277637359195	-1.38465367128093	1.35829117409373	-0.715456591793166	-0.788514696229253	-0.20397951719081	0.743333759975869	-0.671135290374965	0.7588496849493	0.231472257591785	-0.512185987850494	-0.048682194061152	-1.11918940192346	-0.0678843016394582	0.12121095624879	0.221512627178027	-0.266329842575723	0.184617767121132	0.169695991275918	0.434975252809083	-0.421873508178728	0.587176242751739	0.247081710248939	1.3714945030912	-6.42357205171053	-0.454140717013117	0.327881605225387	-0.425725405119922	-0.417871923871826	-0.244228281941724	0.480840734124619	0.720564045109482	-0.171917275609184	-0.0975613128389189	0.374643701774289	0.197138182075564	-0.20927062993969	-1.24794190230166	1.57329332327763	0.114882329868656	0.599794835806839	0.113161214673058	-0.182688065507797	-0.287878486900346	0.811353558141417	0.935786357884831	0.854047729760803	0.0779534410848181	0.115455448984591	0.147855839441328	-1.47900451226968	0.157672332057636	1.55835595288377	1.70137126935576	-0.413220173880677	-0.636463623887924	-0.0967800024277626	-0.819921341780247	-0.642773467764651	1.04333746986756	0.194079720394353	1.01737063766325	-0.766037768775741	0.554696316644244	0.532116980969358	-0.987473542999991	1.02070025452734	1.15254028474051	-0.977048384808329	-0.100686305090706	0.144236052102481	0.438736874260168	-0.193643572950149
TAP2	0.170777836610657	0.528732269437005	-0.113511505101794	-1.36007382991562	-1.94936259644509	-0.678103310139757	0.664372111141969	0.043623278778948	-0.614339958227782	1.22823035378861	0.619407315870624	1.45318946206875	0.336868826601575	0.00340793588052505	-1.3621165856203	0.161023154707274	-0.312837894069584	0.430034283913055	-0.720103630365168	-0.400530800688163	0.186727038618772	0.471058336871196	-0.230966017922357	0.756688715838292	-0.816846126300607	-1.63447332776215	1.53423335442165	-0.728292016152456	2.23979561878164	-1.06862495803681	-1.27104532038524	0.926457767193906	-0.227467053058783	-1.04194756030362	-0.0927319149235524	0.382425401901955	0.0282943605142945	1.23199918810822	-0.369887519052349	0.779471789992922	1.36672454511848	-3.50320847244125	0.947189266782251	-1.56488959320735	1.29906388661924	-0.392000153200289	1.45293825626436	-0.624863587660622	-0.0496618425900159	-1.0600277190781	0.871670079916314	0.290545512245371	1.37306495791558	-0.136026832623499	-1.31176987251284	0.850165331656879	0.773105420714716	-0.158250897014456	0.756421664956823	1.54040772144868	0.548834425150314	-0.693193853018682	-0.627565346122977	1.5504043808737	-1.2572118428634	-0.386885799421159	-0.173248324943826	-0.0709346510624918	-0.0688245871915139	0.538601946931905	-1.70840701081661	-1.04519832949666	-0.331919861597538	1.68897667536836	0.716419736255555	0.118140656886311	-0.187452368887472	-0.553033708953618	0.976582162321829	0.840023083929594	1.17637350688367	-1.18883437708416	-1.10322374326281	-0.233835152046034	1.91721468472224	-0.46702367892448	-2.07383696178951	-1.17189642204457	0.171914482156371	-0.193105461208135	0.0372652358270294	0.964357523498727	0.379199746349479	-0.160082057673667	0.0973969916015116	0.788137781824796	-0.419585516617531	-0.999887303100366	1.29442039905096	-0.593231211386061
TGOLN2	0.36442299106851	1.21286260700478	-0.134896592675361	0.235323657725816	0.183178566531602	-0.635502067642937	-2.29682294822058	1.06582460982804	-1.01279378094384	-1.08398217150526	1.19557967168039	-0.768195486833615	-0.310811004758611	1.44047561203675	0.254182326170626	-1.0754798362415	0.938540599048503	-1.6087433781842	0.437715678675377	0.453720488054917	0.562090919780309	-0.158606291549775	0.294087725237474	0.577114551537828	-0.184517024132183	1.64908873598339	-2.09924036550242	0.155099584791521	-0.65575508509037	-0.362933542791408	0.521378100632769	0.998071169587779	-0.140261198354925	-0.831326946218537	-4.13785887308276	-1.1049875120595	0.0729808452849428	-3.35914887729983	0.920286241883289	-1.20614011520255	0.98365046025759	-1.88535501898033	-0.704286083615555	-0.462998109773273	0.822292940691067	0.742853712660697	0.646648608950703	0.303100361780856	0.320601209525667	0.141022684264153	-1.12425797702602	-0.832319684613183	0.496634453567483	0.0612113389792952	0.847156320710786	-0.985042664760898	0.357152146970539	-0.2687013495423	0.82269423963708	0.696912983532046	0.285761331684097	0.625652266982457	-0.069079474166174	0.346363933557889	-1.12611708258715	0.64205389896342	0.857408444551859	0.412899363369929	-0.106849591812221	-1.1512110697952	0.503600818544483	0.449981630163885	-0.625753469216056	0.051471394659572	-2.28466165870804	0.807149232693041	-0.488546661275415	0.374108412503344	-0.241443443288039	0.409588072751635	0.362892447627797	-0.906925263284615	0.906848350891849	0.780261451386203	0.403585998324541	-0.0230477743703085	1.26510496283047	0.834181957335432	0.324915991758144	1.30077511977666	0.61306210651372	0.502171231636062	1.14972828374238	-0.369347108125869	0.48606660443897	1.0460075735308	0.577450981162797	1.04113300760129	-0.800787398576845	-0.509447031247636
VAV1	-0.593789664603059	-0.00955811810717302	-1.00398995535056	-0.244288021016352	-0.54219511173763	-1.3232260664046	1.17966862133328	-1.21252345570013	0.131173743739077	0.791290576929712	2.56475963505607	-1.23698144140498	-0.337993488717605	-0.380578422910713	0.14108468094975	1.03839007107757	0.563050375762312	-0.401968687909826	0.0120513744592164	-0.662903331930404	-0.00152368998609814	1.6423267858569	-0.32255997856738	-0.0319428931934045	-1.00672106738434	-0.818348986129554	1.08750413212137	0.100963049828331	-0.464717180591961	0.458179521822747	-0.81372966603461	1.76447574964312	0.298472060215251	2.21228488654257	0.57792109054386	0.449807484492075	0.121014534013178	1.58622394740431	1.09204355509358	1.64366632514757	-0.142554018225096	-0.204112694845517	-0.526781739520472	-0.500862525585227	-0.137596765326267	0.892830723498017	0.468209632310877	-0.75293660775208	-1.05422830882518	-2.00506339471305	0.800084553494376	1.95603167480041	-0.0500117472449565	-1.23241076910097	-1.13159861307769	-2.14688708397569	-0.922087667668911	-1.01255503861803	0.168145991491174	1.77372754810172	-0.257653862418778	-0.726301492230075	0.299453883055452	1.78514092422572	0.152847521824643	-1.0477860045835	-0.748935065883008	-0.137139494645375	-0.177090690195759	-0.760118937627227	-0.0800682047009601	-1.40873304315938	-1.12722843772547	0.109553811525415	1.748888040629	0.10272254406417	-0.746546196320803	0.986397980477839	1.97145114672003	1.35327223405961	1.26756837766162	-0.675611738170591	-0.311300931941725	-0.276489628162204	1.12761242909586	-1.26019070918667	-0.754873220235114	0.272325901711604	-1.61831503442294	0.952106092590477	-1.88435009896172	-0.0600863874529263	0.220107689244842	-0.472538992731562	-0.464630913570765	0.893975380642644	0.283111847810833	0.4470747404283	-1.18579939110309	-0.0779781939073279
ARHGEF7	-0.0656965706251581	2.09105308094341	-1.0597180043616	-1.77899462622981	-1.30130634945404	-1.16885357654748	1.28280648973239	0.755380630644443	-2.27413286465028	0.47367487078291	1.50854905243484	0.515439857268799	-1.43131192376893	-0.598682486807896	0.296511048864131	0.503916374928044	-0.456109534486334	-1.42274068246587	0.0651364973985558	0.738286405968531	-0.320819648908877	1.17057528544225	0.0213077392995912	1.92558740456636	-1.23479144388361	-0.922960358981802	0.172042746806354	-0.37914578176967	0.911271302971249	-0.338829932682388	-0.77483269124609	-0.222923562388964	-0.452285143037942	0.549851153957511	0.813284313131464	-0.73112356387828	-0.464674217616925	0.729000832800239	-1.1136244900282	-0.412084762587734	1.05341101083618	1.09974573047585	-0.231972877337189	0.0659299799716963	0.898844480254998	-1.80837284584685	0.467366243871111	-0.729118447220103	0.117647234178096	0.725290709617503	2.34018127662067	1.77635969410539	-1.46374014445481	1.00746568867714	-0.895125761476411	0.534121794981267	0.733572280707626	-0.81083378012144	0.620820680865247	-1.10010842101563	-0.250070344899992	-1.43351601885297	1.04012368472454	0.695977435268725	-0.754375177367224	1.1912309148271	0.626560170454341	1.87267761216765	2.77786327221607	-0.577876846586276	-0.639527086270907	0.569657259051095	-0.369910975301977	-1.07073722700551	-0.436669005726021	0.243626702343178	0.00611824106432317	0.830069417158357	0.142510347565821	0.974598354533433	-0.0514855394954606	-0.689643094135253	0.601641062631862	0.00816885846371943	-0.602796452701551	1.05534517331133	-0.431025089156623	0.790945526418193	-1.41395108380571	-0.217487413462161	0.624750325496812	-1.37884157078849	-2.04567303978077	-0.248474742683538	-0.0348888115964389	0.427480952124684	-0.907495902538514	0.100248481418436	-0.819248918198799	-0.20541685010905
BPNT1	1.81561691900425	0.252773124519349	0.689267846380279	0.279706437382837	-0.737189196064969	-0.539916171836039	0.981196035290466	1.24382919449236	-0.617632241764267	0.181855116469904	1.05414026404074	-0.821055317133589	0.244486897236544	-1.03988360553188	0.244346582825949	0.405356199611401	-0.116040118254009	-0.16446827414602	0.631818145071481	-1.19449434779065	-1.186510427363	-1.69110460155906	0.759058500370908	-0.643632617185588	1.40934599831351	0.19721455321276	0.842233796784887	0.45990306392151	0.699970870978758	-0.48543860073111	0.134109599783255	1.97995027565079	0.745158321698705	-0.421279346716295	2.36439029506534	-0.100123199387231	0.10337012325709	-0.922633861312779	-1.91830681929601	-0.160171809868953	-0.252975185627922	1.36257762837546	0.879212709117766	-1.00189946162216	-1.34618893712864	0.376634227688661	1.37701694558541	-0.174646077047441	0.0680764176291913	0.182676074204239	0.519488285945835	1.92628872740302	0.170112038618613	1.12111631597593	-0.892560586430076	0.394212170536137	1.49883916615761	-1.7961635321131	0.200360753365268	0.47970388644556	-0.584634556241148	-1.40077593540523	0.726405214074286	-0.441312944956676	-2.19756785446785	0.381804501462457	-0.743239409891221	0.864880374098483	0.589105441450743	-0.510858136160828	-0.534389248050486	-0.338214243998132	-0.0847280641495334	0.235408686360048	0.872189142278846	-1.08179257929424	0.309423782712721	-0.0427984773243754	-0.472207553062458	2.00759529925218	1.10505055828814	1.59687510477185	1.01503644231189	-0.535498454110876	-0.613477249118402	-0.472524982769294	1.15963188778191	-2.4082313676619	-1.43795992230197	-0.675329365896725	-0.447646784146951	0.457552272405763	-0.780050557810286	-0.803175379998695	0.278536825835925	-1.23049852358459	-2.08852196355153	0.0488665756171194	0.0512227948127077	-1.82525052206264
BRIP1	-0.0266855457365605	0.911779483807681	-1.20088521093882	-0.315812765272185	-2.09623126333543	0.121957192233727	-0.691975925036665	0.21538425221502	-0.595684008835501	1.63786987943076	-0.668120917090215	-0.0750896385623639	-0.136038936772133	0.115533411527161	-1.78774794888231	0.437402701331261	-0.870189098260912	0.152764936536843	-0.995239309734485	0.0812287730153064	-0.454545614458731	-1.43232183354942	0.445464631173499	1.06255193488623	0.222488837269818	-0.544989755799119	-0.44487918000436	0.678173330068565	-0.331613562426175	1.19643377309207	-0.240775394940741	0.0519812236621338	-0.139841670264296	-0.132220341801055	-0.723909235846294	0.598312377704831	-0.192055363519246	1.15909333376151	0.302625286934678	0.371681270630685	-0.0496307235831818	0.0867456671422048	0.172901388709781	0.701210763495166	-0.335936937074492	-0.543638937112774	0.332135530983213	0.425627963666576	1.47865341442313	0.73090963334636	1.7502156364341	4.33089033612482	-0.647458594312873	1.22882714534701	-0.485448318624707	-0.723507832192877	2.38587346128557	-0.166129879162046	-0.319716877039599	-1.15922122044875	-1.55763326913337	-0.318423298143705	-0.291917313960564	0.520909648243943	0.713900138638459	1.74941409571856	1.0309009195711	0.991767738493154	0.648481301099246	-1.24802347787518	-0.349556621964963	0.647395154761749	-1.52229922005255	-0.780547611370761	-1.95139613290837	0.128031303039306	-1.57086446635252	-0.567020588898379	0.853887366392379	1.60338799884108	0.693068492399065	0.191898182709707	-0.323015629103352	-0.173008578741175	-1.22048103476336	1.23977358859688	0.0355507635064503	-0.328655157825102	-0.0191532274096316	-0.78299396200919	-0.738381447161287	-0.936132598177966	0.156851976774047	1.33156312900483	-0.935692253211771	0.0577936805687318	0.586158979126036	0.684257033950718	-2.12644363091623	-0.982527701077408
CBX5	-1.35174508477616	-1.01076485918425	-0.0123694344331389	0.261158238687928	-0.218104059773791	-1.37705070400805	2.38682560243573	0.323739612510217	0.146382354654015	0.382764765231584	3.05703697060708	0.17335165154496	-0.817182511574793	0.352446959281619	-0.911354744187101	-0.480045158776256	-1.3918515929322	-1.15533130508751	-0.801985989028161	-1.22043675405677	0.302935192313422	0.303878962408022	0.477394558246591	0.962907371852788	0.839939682126468	0.171319964638998	0.181447547260098	-0.0489561295439484	0.59705446575761	1.107744312109	-0.364373264642269	-0.726009554382428	-0.464654163057287	0.916270391646444	1.32495841078608	-0.432304279772057	1.17731214333512	1.40583662398424	-0.890132617723858	1.55269001231395	-0.273978681477971	0.678973896399648	0.807454377592589	-0.979616595607084	-0.207745639367694	0.123746824872816	1.50418102316314	-1.27155871124232	-1.25153810221917	-1.07997280382309	0.642502095003399	1.59928866290908	-1.50286116661105	0.366386636195929	-0.703537797875521	-0.766146678382513	-0.31389072245872	-1.56040003560953	-0.536587996941581	1.29282664356353	-0.772671936675023	0.451746917662266	-1.64027175795378	1.28932503204032	0.544864800739041	0.912514649249793	-0.545506383652736	0.586214475949404	0.682901499095073	0.730277479897538	-0.994769593975289	-0.566662631150343	-0.234219133237052	0.797828202216307	0.787943133198534	-2.03586816198771	-1.69259004703924	0.561625248450308	1.21411373445589	2.38118328609124	0.669942050301757	-0.205179634698429	-0.22314219077818	-1.0222975147015	1.60781725280592	0.306010418577238	-0.915879474590732	-0.210404175901383	0.436637541523713	-0.812162586936752	0.948589943987519	0.272690965942924	-1.0871776234178	0.104236200053684	-0.586212850115436	-1.3877415658724	-0.402530407850245	-0.438432587401408	0.524414462968405	-1.33542585214726
CUX1	0.286583692760395	-0.237817206542033	-0.345461656506451	0.518363135489274	-0.0824157448957943	-0.500956996809883	1.53509012156427	0.391171932039679	-0.153484261315896	0.244667996248027	1.44967215681016	0.330509634982988	-0.323358747729316	-1.39616723064723	-0.72187748286543	-0.707869913241976	0.631624921957704	0.523193585697463	-0.671882998124804	-0.914593393372861	0.536972692635479	-0.153636209750835	0.301848599221611	-0.982006978228691	-0.952993680140868	-0.856671514798279	0.794615921771122	0.229390798870665	-1.04775297055165	2.43135675436478	-2.08281070372067	0.533551125682974	0.193589667049261	0.945541550918614	1.89978860876213	-0.512527193658407	-0.325698412884579	1.57918140386175	-1.41997958652245	0.807845974581346	-1.66582550665215	-0.118666388084741	0.372727174734031	0.0158411968431905	-0.10316645365862	-0.648069202498073	1.14702488015055	0.108575572470293	0.334049871499458	-0.897735958258547	0.702334000306288	0.387937263288139	-0.659569623784815	-0.375060916967088	-1.57277731454451	-0.587625265790422	0.0667442304840273	-1.51875941532896	-2.44840191789727	1.3846513000452	0.0480555092100614	0.0190089778340848	0.223935372057815	0.992440756353316	-0.548846199868726	0.681463887741254	0.188277981672486	-0.620934907058905	0.631451149404306	-1.01193090384659	0.0321929062153675	0.279285244706562	1.31592894936945	-0.474978495048771	-0.329117098649701	-0.844697514395644	-2.57712543869668	0.769639037320165	2.66330100015978	1.74522871784317	1.78855399127666	-0.19797489757915	0.238689466331616	-0.842424345297304	0.86646688137821	1.34618115510912	1.37062558372818	1.51669562106182	0.0326357708409786	0.144447852547787	0.621703002015411	-1.53547984653287	0.34959419283909	0.262041317594957	-1.3068893967235	-0.274873478793552	-1.41805536959886	-0.316620967834979	-1.24816661678926	-0.278553767214715
